salary,rent,groceries,transportation,healthcare,food,shopping,personal_care,education,electricity,water,insurance,loan_emi,loan_interest,loan_term_years,smoke,dine_out_per_week,monthly_savings
5962,872,622,239,164,220,77,89,484,117,84,184,87,6.245743605078783,22,0,5,2592.0486293275003
8659,2354,593,192,150,248,335,118,341,106,79,217,24,9.140065504378455,17,1,6,3875.680495919999
5938,1334,434,202,284,451,384,186,341,64,42,323,110,9.636567610489802,8,0,4,1633.7498526642196
7787,1201,529,325,171,404,103,163,175,188,31,115,535,9.954184696882265,29,0,3,3819.5059240484534
5300,2685,524,452,217,156,262,178,292,141,78,168,907,8.43997579540442,17,0,0,0.0
6197,1441,350,259,114,440,169,196,447,52,10,254,770,3.6388708064016653,25,1,4,1658.2702710552676
8296,2991,745,294,182,288,124,63,118,174,95,118,590,6.135189912955435,28,1,4,2613.6170867900637
9553,2900,231,423,207,456,119,65,221,67,44,377,812,6.090552792049713,16,0,0,3530.080850026654
8730,1495,471,244,166,137,372,148,241,159,65,284,841,5.375520432369443,24,0,3,4039.6413910086453
8729,1293,567,341,259,300,282,141,497,58,76,325,905,7.420647550187515,24,1,5,3750.669363912154
3126,2958,691,231,222,328,320,63,317,176,12,193,295,1.6998561571517756,6,0,0,0.0
8602,1177,515,192,150,485,181,103,435,128,80,390,553,1.8868937657248819,21,1,3,4067.6570572042533
4191,2313,789,372,297,230,147,106,443,153,10,241,253,9.446705153519368,13,1,0,0.0
5639,2061,787,291,235,270,151,103,259,121,51,442,794,8.398590720482291,11,1,1,63.553134337725254
7389,952,771,121,88,429,216,115,361,63,67,468,445,8.185203895645202,16,0,2,3336.8211832715538
6916,2966,796,293,189,134,154,65,212,151,97,234,517,4.831072007638485,12,1,4,911.4950971399102
4366,2997,567,269,211,300,135,91,449,62,94,209,165,5.677680899061524,9,1,4,0.0
4019,1638,279,110,158,267,86,180,352,123,73,317,413,6.248979973037838,25,0,4,13.662552957660829
9453,550,371,280,63,480,209,192,378,157,89,192,392,2.939747174169102,25,0,3,5861.6630038638295
9805,1892,457,331,215,345,172,113,118,182,13,365,231,2.9471298792322598,16,0,2,5326.20245895782
9671,2038,478,128,193,323,181,150,316,135,26,147,288,1.7987577839349966,0,0,5,5273.938802373305
9683,709,703,119,155,440,315,171,316,148,86,449,918,5.601934231785738,22,1,1,5042.982228423737
7079,1387,757,104,238,157,332,178,229,54,49,145,245,1.6351618242938148,15,1,5,3077.7406487056164
7514,2426,690,133,236,389,389,90,301,189,43,209,788,2.0114559778021865,22,0,2,1601.688841069638
7539,1349,784,239,124,124,310,59,280,134,65,186,626,9.025331316322937,26,0,1,3229.390532777707
3684,2377,765,127,274,131,238,197,207,178,20,301,576,5.259610795921138,14,1,4,0.0
6629,1126,536,197,128,209,80,93,491,187,98,338,743,6.190695096335528,13,1,5,2314.415819855657
5887,1958,720,361,161,200,324,34,204,165,49,381,366,1.342952851626703,10,0,3,869.6501722931713
9379,1750,525,345,283,249,359,138,142,96,22,345,587,2.060634898765543,2,0,5,4396.941210481345
4462,1162,371,118,251,482,181,40,388,136,33,102,162,0.9823313153988333,27,0,2,1092.6930864560734
7086,767,283,111,116,444,225,40,310,134,43,204,941,2.715155630152438,26,0,0,3536.2149878808555
5261,2663,723,124,188,292,353,79,218,51,17,173,662,8.815493998767451,12,1,6,0.0
7180,2123,680,112,60,208,98,125,389,166,91,128,885,8.886496148954434,8,1,3,2085.0751874243147
5841,2353,743,175,65,455,221,84,433,144,16,488,609,6.735895142488476,7,1,6,84.22843108864998
4767,1253,617,358,215,376,361,168,455,173,71,424,97,8.756849594028822,21,0,2,275.1026332782184
7180,1852,538,123,207,332,379,88,119,179,55,242,986,1.9094160237740199,27,1,0,2139.234439778836
9040,2368,519,107,218,120,55,129,417,162,95,189,95,1.4799288110656594,4,0,4,4522.442748353088
6560,1563,503,467,50,472,125,45,101,132,80,381,946,7.655034116547389,1,0,6,1696.7175945084493
5112,681,471,327,173,351,253,94,315,50,22,135,658,9.896490309016563,6,0,5,1680.3545898674492
8765,2013,313,475,87,113,259,74,187,150,11,103,209,7.176449038104122,10,1,3,4715.6809794825995
7758,1402,606,222,163,314,85,132,352,161,11,445,766,0.3702675532908506,10,0,2,2994.994872518387
3626,1642,225,189,298,123,330,65,322,103,38,341,764,1.8387500498162113,23,0,4,0.0
7159,2805,436,400,286,119,226,89,307,143,91,384,509,2.4750501360842083,16,1,5,1237.399269059902
6414,2006,509,323,147,301,104,151,217,91,67,343,711,4.227565973893683,20,1,1,1249.507730655176
8014,2639,432,323,109,420,218,192,167,102,11,121,624,2.209439254281591,4,0,4,2676.9517922598966
4375,2502,748,356,68,151,362,73,325,114,68,289,226,0.6062883521958418,21,1,2,0.0
4181,1684,464,102,173,456,376,191,178,186,62,401,431,2.583277994684182,5,1,4,0.0
8708,648,212,420,275,285,97,106,438,163,77,458,880,3.5097490233522355,15,0,2,4698.420843985326
3490,2664,695,370,236,306,153,115,246,100,70,310,867,2.836105398373785,7,1,3,0.0
6729,2592,515,405,149,459,52,139,467,167,58,354,112,0.2780448731649521,5,0,2,1141.1648269248894
8974,2300,583,247,117,194,134,55,134,65,55,204,688,9.27612937434445,21,0,3,4212.036476488547
6534,2521,515,486,187,447,222,53,247,119,81,175,923,5.413902202173788,26,0,6,583.4942934542843
6296,2342,455,288,66,365,325,199,458,86,68,281,739,8.485496162540349,10,0,2,550.8898680483076
4940,2536,640,498,297,425,378,153,396,125,57,333,869,0.1543179635631764,4,1,4,0.0
7408,2781,314,286,129,114,282,185,221,137,18,489,53,7.970715780623774,7,0,6,2502.4982662619923
9758,1898,498,287,134,274,213,105,498,175,27,218,747,7.044441657022007,6,0,5,4761.002010832623
8014,2070,323,223,141,318,109,52,131,66,59,238,742,9.77098190452785,7,1,0,3654.138376671316
4882,2373,455,136,249,109,127,74,240,170,95,356,551,1.1466898683119908,28,1,6,0.0
7908,2472,246,248,78,118,67,42,490,179,84,164,689,6.426515995303411,17,0,5,3161.87707360305
5987,2744,662,205,183,167,146,144,477,86,36,490,248,0.21183862464649428,26,1,2,315.7120623277845
8585,2572,549,202,271,377,115,63,409,78,41,351,772,3.5698952717424515,26,0,4,2609.1019439796532
6159,2942,322,476,243,418,80,119,115,114,75,397,37,6.357606100588385,22,0,1,785.8243081525452
8422,1213,230,331,168,393,287,47,365,168,75,448,688,9.320868567970322,6,0,3,3990.266855076682
7775,2308,254,454,171,114,314,83,348,162,31,234,460,0.8290790236777312,4,1,1,2750.9585065187403
7530,722,352,245,160,425,197,67,283,60,95,258,334,4.892502752032094,5,0,6,4359.827826607986
3681,1363,655,116,240,213,197,78,293,69,33,223,451,2.3838360271919514,13,1,6,0.0
8254,1029,485,258,208,399,96,78,265,182,84,411,310,2.162400450987916,24,0,6,4469.177973216816
4073,1711,235,403,202,257,293,62,152,145,22,228,229,6.883062511707074,28,1,4,187.19050213261
8551,1925,455,381,136,203,306,190,181,99,24,456,414,0.27270108804629767,18,0,3,3833.747134646236
5387,2804,377,377,284,379,132,160,133,186,58,253,669,6.317646262951046,9,0,4,0.0
5394,1153,747,224,198,185,191,91,440,90,26,384,833,1.6237848643997244,26,1,2,698.5139228848274
5693,1659,453,272,65,193,178,62,184,59,48,262,582,0.14745558151999183,27,0,6,1628.2753829977914
4370,2342,707,419,181,273,59,32,484,149,82,136,381,5.437160212752195,14,0,3,0.0
7744,943,220,262,156,487,226,182,306,157,96,365,824,1.1239276159253297,6,1,1,3642.0262655544
7340,2965,274,302,223,341,259,158,301,116,13,296,584,5.61485137221053,7,1,5,1419.432297884573
5156,1073,659,437,57,361,91,168,158,85,66,213,284,2.804815954255538,29,1,1,1476.0323454759384
5580,2676,377,254,183,393,173,125,454,143,24,103,541,2.7881869954967673,10,0,1,122.83171264341682
7391,1510,581,423,174,381,236,173,124,108,52,298,210,8.053712141998922,2,1,2,3087.0569087969243
5159,840,236,494,177,246,74,113,130,72,40,345,277,7.11808493838166,10,0,0,2159.4570547473463
8708,1780,319,360,102,101,213,69,173,72,15,226,496,8.277301019216164,20,1,1,4783.7581486239105
6248,599,200,285,168,167,84,68,480,149,99,214,931,4.249981259332779,24,1,4,2912.5872479668787
9486,2586,510,476,241,168,302,122,102,74,68,447,436,1.1234877717353786,14,0,4,3951.2290341226594
6731,2810,407,156,140,146,296,109,441,133,74,234,440,7.635135583954645,10,0,0,1141.5464240738181
9244,649,353,316,228,454,59,110,201,109,95,276,130,8.671671461309998,18,0,3,6141.413080181172
6829,2156,514,307,298,163,313,105,293,151,39,288,568,5.879081889280436,26,0,5,1549.9850612240296
9772,1853,506,301,277,179,154,32,314,96,67,241,541,2.2041712167780347,18,1,1,4943.877869309999
4627,1643,703,173,277,353,269,186,220,82,95,299,868,7.667932111937162,14,1,5,0.0
6472,2107,719,184,112,336,304,26,459,87,65,251,15,0.4422965367013254,2,0,3,1899.8696898538071
3027,2766,296,219,265,495,183,190,417,144,78,150,498,3.4385700868513736,9,0,1,0.0
4985,2337,689,113,183,428,255,61,280,151,45,130,449,3.9081079247322137,13,1,6,0.0
8656,743,206,427,239,238,173,159,443,98,55,350,232,3.315481313404891,28,1,3,5131.865612137178
7153,1086,211,228,156,363,265,32,476,79,83,229,970,9.44837402490633,4,1,1,2966.8269281826756
4521,2737,713,499,210,415,113,31,132,107,10,190,814,8.322437058930781,18,0,0,0.0
3296,1355,548,381,51,253,351,57,340,165,21,270,859,5.304015165287145,13,0,2,0.0
5181,2646,206,148,218,231,87,22,190,146,76,352,412,9.351458336793492,25,0,1,276.5800151621906
6402,2535,699,458,65,325,297,81,240,170,19,187,666,1.5606266332701813,27,1,5,727.7392935739542
5296,1329,674,341,151,191,202,178,138,193,10,278,684,0.9640378810864125,11,1,5,864.8080919293869
5597,1886,723,421,168,217,271,56,128,193,28,366,69,3.846828335776963,9,0,4,966.4425397772877
3901,2216,256,152,108,225,391,43,204,88,91,276,357,9.909145225801053,5,0,1,0.0
9060,2187,789,364,58,474,307,111,124,95,64,115,702,9.036996042599938,11,1,4,3651.725667334955
4098,555,785,168,292,326,73,87,374,75,58,215,529,2.2191124200000045,20,0,1,468.2039987398173
4677,2225,432,139,246,438,116,83,198,98,64,320,39,9.300120984059193,22,0,5,210.97334785955286
5881,2453,229,283,166,278,298,163,115,130,95,268,836,6.31109475459445,3,1,0,277.88221938176673
8287,1545,566,232,59,184,284,37,171,151,77,298,137,3.091605205791658,29,1,1,4494.991048374217
7866,684,255,155,143,263,139,87,298,158,50,115,85,8.172688661959365,18,0,5,5368.881572530774
8622,1021,209,466,56,329,143,187,184,73,64,327,744,8.567112993261018,29,1,2,4741.378427913923
4378,2101,346,354,142,305,398,77,317,176,83,110,279,0.0050517176777631345,7,0,6,0.0
4248,2811,563,104,243,203,376,142,284,156,83,310,568,1.3470101839247894,0,1,3,0.0
6735,1748,798,168,197,213,238,64,272,132,88,433,6,7.494101777510016,15,1,5,2399.419772798402
8650,2158,452,151,172,287,186,72,361,175,78,349,480,6.121119117712928,1,0,4,3752.154496142463
7241,1561,452,428,112,370,222,46,392,76,52,107,139,2.613374686141534,8,1,3,3167.1765065876216
9079,1502,642,197,53,150,65,137,409,179,90,367,720,2.746426945085406,5,0,4,4493.555127316317
4264,2670,539,260,77,405,281,55,103,165,91,443,867,1.1106052088432927,6,1,6,0.0
4907,2848,715,370,121,321,223,119,274,185,66,160,571,4.27323209604568,1,1,2,0.0
9487,2517,552,164,299,210,150,160,440,128,57,282,353,0.6137117487368926,25,1,6,4275.924205881825
8868,2428,522,426,212,154,235,198,264,174,59,240,184,6.8369372966272906,1,0,0,3563.1034146655975
4058,893,339,342,179,111,79,195,334,190,78,262,659,2.4536643894299717,21,0,0,475.1257886255389
5749,2117,644,466,218,289,361,125,269,140,17,320,180,8.811619577682308,12,0,4,703.9159728971531
5048,1160,294,361,205,488,399,120,275,199,65,417,561,0.9494166469812038,23,0,5,385.74582737501896
9115,1928,752,311,124,254,337,130,327,168,98,119,526,6.920381535407304,20,0,1,4283.117626868335
7248,1654,619,253,277,434,127,198,288,96,35,153,200,8.706036043507531,17,1,5,2797.184791334795
5476,568,713,333,122,445,72,33,114,96,32,453,911,7.04067677038765,26,0,2,1508.448589054304
7016,819,349,239,151,364,66,190,353,114,50,166,71,9.26196832542271,27,1,2,4029.0253870413358
7603,2724,752,432,178,459,171,22,158,128,96,481,957,3.2855272855873685,7,1,2,1087.5520050006483
6197,1083,550,214,204,203,277,172,346,167,68,290,726,1.3520231241259373,5,1,3,1803.8743383110361
7586,2364,315,468,116,262,224,53,397,79,27,459,646,3.4958350773186964,10,1,3,2113.018727487201
6553,1683,436,432,216,240,90,67,471,95,80,450,319,5.961513050833199,12,0,2,1825.4424814366096
7440,1081,469,229,250,336,64,91,258,55,80,219,219,9.457686835820633,21,0,2,4077.246871567335
9031,2267,490,277,217,143,263,166,361,183,17,170,94,2.955253688068832,13,0,3,4501.326966623614
4761,2056,633,194,77,338,140,124,374,136,67,364,615,6.853970329054032,9,1,4,0.0
3220,2298,208,416,262,196,101,54,265,101,94,217,62,1.005968568558121,12,1,5,0.0
9034,610,674,494,141,197,365,116,221,54,26,288,969,2.6813207476985768,19,1,3,4820.184448495463
9038,1498,721,200,286,474,106,128,459,90,60,405,654,1.5977664142881087,0,1,6,4100.861505976753
7818,1257,736,295,201,423,338,128,445,197,42,286,697,4.786278069143793,24,1,5,2750.1260630699085
7623,782,210,389,131,152,198,52,280,197,39,275,518,9.367856689281997,2,0,1,4290.935843640903
8618,2242,526,307,100,208,69,189,353,79,75,116,233,9.151277300696401,23,0,2,4105.533561223382
5888,2741,794,194,105,356,373,134,225,97,69,407,182,4.27128074827044,13,1,4,171.51906582184117
4664,1570,475,202,122,110,150,73,430,172,55,298,725,8.576254780006131,6,0,4,248.27351963189795
6986,2889,569,107,75,277,237,58,209,153,31,150,248,4.314762910566385,1,1,3,2017.4453227399079
7576,1893,689,235,137,492,82,129,241,165,41,168,499,4.090529687544402,6,0,4,2639.3609420759326
5977,1300,544,197,101,393,80,185,221,62,34,187,52,8.845033228175454,6,1,0,2595.215358702264
4871,630,567,498,174,496,211,57,109,159,17,306,149,0.30589421398981353,4,0,3,1598.6891888033385
4462,1793,510,360,55,488,327,92,354,87,72,284,358,8.807147310547359,26,0,3,0.0
8521,2463,684,246,236,124,335,199,116,88,38,498,84,8.346765498234742,18,1,3,3315.0445107417627
3344,560,214,492,166,225,54,131,302,152,90,184,404,2.009162130824569,18,1,1,185.6257161959733
3044,2711,203,284,61,365,218,120,114,196,49,200,345,4.063615189995754,19,1,0,0.0
5068,2048,575,331,112,232,222,66,102,171,54,433,617,8.513587203197467,14,1,4,0.0
8753,771,568,200,85,377,264,145,341,141,11,470,381,5.580645196456231,7,0,2,4947.6259978409435
8983,2281,664,246,58,141,366,84,411,76,58,229,329,7.284554670529615,7,0,0,3950.7512097343033
9191,2680,732,304,123,200,166,119,286,176,40,316,344,1.5616245327923428,22,1,5,3669.025201638251
4514,1767,336,145,116,383,304,61,381,68,77,382,453,4.7390478939537415,21,1,3,0.0
5598,1957,562,203,290,376,318,121,202,129,99,151,782,5.111222857962816,18,0,2,472.05134143685007
9430,537,415,435,78,238,301,74,334,182,18,216,445,0.9487227703234224,25,1,3,6198.184054791822
4001,2394,567,321,120,320,255,78,277,137,19,150,919,3.2490826052131725,27,0,1,0.0
4033,1842,316,217,139,168,258,93,186,182,60,265,563,7.339886092590754,24,1,6,0.0
9685,973,378,104,57,392,212,70,416,142,79,472,591,1.7004450806281612,24,0,3,5657.190384822921
5040,558,445,310,92,276,323,170,352,55,53,118,246,6.2141589688410885,0,1,0,1975.3193010819161
9899,2463,327,154,254,472,189,158,410,90,35,205,740,0.7492310627407328,5,0,1,4454.0427407864745
3273,2418,557,118,84,296,218,55,291,90,84,257,195,0.7735900196285062,6,1,3,0.0
8051,1403,277,187,260,132,193,61,102,97,88,173,764,6.946906642162921,25,0,5,4442.051743597218
5647,882,492,346,159,400,271,121,257,142,93,432,529,9.925982960891064,29,0,0,1427.0362832078313
4779,1911,281,216,71,327,318,118,285,82,87,240,616,3.6360227749509297,17,1,6,94.23641393550754
7476,584,541,269,257,235,125,147,240,151,30,374,36,6.157192625787761,11,0,4,4468.791797940388
8448,2033,537,249,256,471,167,32,424,161,39,246,586,6.191831918262994,24,0,3,3045.553244568876
3478,2840,777,394,115,233,147,118,490,183,80,370,972,1.7564366949626176,23,1,1,0.0
9158,1590,295,307,151,498,82,71,150,95,24,207,261,9.404470256433013,3,0,4,5361.344516828418
3515,628,344,480,198,242,387,177,409,123,89,455,32,5.2774007398946345,24,0,6,116.3715836407271
7286,2576,776,382,143,344,116,159,278,85,68,383,547,3.9082506409540576,24,0,3,1380.6286873707577
4191,2068,720,431,248,236,359,168,254,184,93,149,916,1.3476212165473334,29,1,4,0.0
5668,1191,596,273,144,160,55,159,367,184,93,388,238,5.623249328857129,16,1,2,1843.8761744712663
8256,2460,556,226,218,155,341,81,474,78,95,399,606,9.025437551819396,13,0,2,2626.547815176676
9297,632,385,255,90,232,290,139,212,114,79,154,691,5.1033263847478425,0,1,6,6059.193549937691
4411,1708,742,279,226,481,104,112,219,109,29,220,401,1.2329597862888564,14,0,1,0.0
6280,1145,350,477,296,307,120,186,188,161,78,441,400,2.775272990828591,3,1,3,2260.9772954902282
3271,2112,518,186,276,225,143,63,205,84,62,492,648,9.876147580460623,13,1,6,0.0
3142,1015,258,423,53,222,192,151,469,78,84,135,590,4.013457241932179,6,0,0,0.0
9008,2545,209,366,147,330,71,178,306,87,11,297,796,9.851056796298975,9,1,4,3511.4448076542685
8188,2363,323,181,242,134,98,171,130,189,39,229,131,5.457363248328697,24,0,0,3764.878780702135
9390,2712,555,163,59,365,185,189,366,136,17,270,215,7.101451743880758,10,1,1,4119.2405718225755
6332,1432,545,218,143,190,280,142,263,159,49,253,458,2.205078517663881,20,1,6,2261.1982484853647
3787,2163,436,440,273,120,149,196,220,129,17,168,215,9.87273293326978,15,0,4,0.0
9222,1056,532,412,116,239,342,109,233,127,26,378,619,0.0859518935390069,17,0,5,5043.502731298293
4681,2171,216,262,187,364,249,167,222,129,39,159,395,8.566502898360445,22,0,3,247.08306370115255
3622,1492,623,392,122,499,383,155,400,183,10,489,701,6.8855496296959595,1,0,3,0.0
6841,2128,523,277,194,219,170,180,189,85,78,160,670,6.59204495525834,3,0,5,2028.5852587474258
6676,2191,222,476,288,320,276,185,171,101,73,420,195,3.1528278535354746,4,1,0,1822.0799215051575
5572,1256,658,129,244,482,288,183,458,137,89,454,359,1.8605413554234662,23,0,0,854.7075558783258
9915,1604,659,260,268,122,326,67,136,164,45,482,811,6.237884816758696,19,0,5,5006.725592858881
8033,1770,720,499,102,138,150,155,200,76,88,140,275,9.15221562682926,17,1,1,3751.4747487782915
6260,1148,756,498,212,334,236,79,211,74,58,452,517,2.50501998678481,8,1,5,1727.4860783551103
8214,1909,620,496,53,340,208,43,129,78,90,381,300,8.06348453924677,29,0,1,3893.1787035574944
7712,1491,602,102,117,227,55,36,137,144,86,368,708,0.8848651400940422,15,1,5,3607.324272475977
8127,1830,530,123,162,121,219,84,499,52,33,180,570,2.4302196347397187,13,0,4,3482.8531438723608
3066,1127,656,158,145,154,229,186,306,190,13,499,909,0.5520499930474354,5,1,2,0.0
7286,2554,682,336,151,429,261,125,265,117,86,226,718,3.821848944308879,16,0,3,1429.303949798255
9911,2449,697,339,188,146,213,74,491,188,71,399,80,6.962594041566392,19,0,4,4592.585516040855
7616,1453,226,410,93,333,177,96,108,109,18,257,334,4.9576962481189915,17,1,5,3950.2455216283834
8085,2342,596,420,168,126,345,80,376,51,35,229,280,5.378491936729057,25,1,2,3051.2213669197267
4140,2620,387,259,237,483,267,50,268,128,56,423,106,5.74959498745537,6,1,5,0.0
5314,509,339,159,280,147,190,120,424,160,25,304,629,2.2334126677646315,29,1,3,2049.9094629846804
8730,2096,720,339,286,266,181,47,374,62,46,137,141,3.335076762484533,15,0,0,4162.953578875174
5532,621,291,421,247,370,300,51,348,84,79,250,347,4.5488142225014325,25,1,4,2281.7019203226823
6580,1186,276,158,296,180,150,26,211,100,20,128,441,5.737361292214743,10,0,1,3489.517544812458
4187,2509,443,152,239,217,369,33,179,157,11,156,926,8.47070029705521,29,1,1,0.0
7471,940,287,163,276,144,147,92,117,162,92,412,364,4.618486467457318,16,0,4,4390.097217603534
7748,1090,493,220,294,374,385,89,179,105,32,300,410,7.689454212744423,11,0,3,3689.525643065417
6339,1868,294,218,159,280,328,198,480,89,56,370,40,1.1780252940026137,13,0,0,1829.3514797955356
3548,2489,452,385,209,410,235,49,488,61,71,421,435,1.2977777121314327,27,0,4,0.0
8193,1861,750,117,95,331,392,177,294,65,85,320,179,2.8818272414348955,24,0,2,3475.9022246894892
7087,1707,598,104,72,185,192,163,298,165,48,453,509,3.1819228892816764,23,1,6,2455.637167212539
